X,Y,BUS_STOP_N,BUS_ROOF_N,LOC_DESC,Latitude,Longitude
28118.9235137291,48606.0338183008,58079,B34,AFT JLN BASONG,1.4558501737031548,103.83438722901867
37818.8310137298,32287.1600183006,93011,B11,OPP NEPTUNE CT,1.3082665628069658,103.92154544844006
41005.3120137295,38878.8060183004,77351,B04,BLK 562,1.3678777686332988,103.9501802821655
36121.0760137299,41469.1970183011,67221,B08,RUMBIA STN EXIT B/ BLK 153,1.3913060652366471,103.90629279581536
34087.2742137294,39639.7504182998,64351,B07,OPP MONTFORT SCH,1.3747617104158145,103.8880171244296
32507.3337137299,37732.6275183,63361,B01,OPP S'GOON SPORTS CPLX,1.3575146605050405,103.87381993453587
41115.1470137294,34299.0780183002,85041,B05,MAN FATT LAM TP,1.3264603759852005,103.95116523432655
39675.9910137299,33002.4960182998,94021,B09,BEF SENNETT RD,1.314735152076954,103.93823316688768
29750.2220137296,37488.6630183011,53249,B05,BLK 210,1.3553086222333244,103.84904546081725
17697.3200137299,36889.9720182996,43349,B05,OPP PRINCESS E PR SCH,1.349892551305462,103.74074255015832
20467.3744137296,31564.117018301,17031,B05,KENT RIDGE SEC SCH,1.30172826261131,103.76563451740901
24338.4793137293,31273.0614183005,11051,B07,OPP QUEENSTOWN POLYCLINIC,1.2990967569587273,103.8004181811903
19261.6143137291,33632.5820183009,20031,B20,THE INFINITI,1.3204343965602223,103.75479963878597
28492.9221137296,38664.9265183005,54621,B13,BLK 223,1.3659463772724565,103.83774782373042
20909.5590137299,31144.3040183,16141,B23,TENTERA DIRAJA MQUE,1.297931728151967,103.76960784032785
34341.3981137294,35145.7684183009,71011,B01,AFT PAYA LEBAR RD,1.3341197034407086,103.89029966104161
18513.0050137294,36969.5400182996,43399,B04,OPP BLK 120,1.3506124049138117,103.74807195971763
41739.0870137298,38881.3410183005,78171,B01,BLK 108,1.3679003620392391,103.95677374808447
36092.6820137296,41454.9760183003,67229,B07,RUMBIA STN EXIT A,1.3911774636443304,103.90603764972782
29847.1750137294,37575.5870182998,53241,B06,OPP BLK 217,1.3560947260609708,103.84991665183779
20014.49811373,33238.5259183012,17059,B05,REGENT PK,1.3168709010330604,103.76156478964674
30340.1717137294,36547.5723183006,53281,B01,BLK 169,1.346797692835628,103.8543464688318
15684.9409137294,35743.585218301,21629,B02,BLK 334,1.3395242953060973,103.72266055201399
9251.55701372959,32414.2798183002,24179,B08,OPP HONG HOCK HARDWARE,1.3094120527609572,103.66485499770761
17230.5335137295,37556.1253183,43751,B14,OPP BLK 443D,1.3559168316944035,103.73654794646227
36832.7929137293,32290.3918182999,92309,B01,EAST COAST APTS,1.3082960877542043,103.91268543381699
39914.2533137295,39524.6896183006,77061,B01,RIS GRANDEUR,1.3737193591495591,103.94037663821791
24425.9519137293,47154.6430182997,46781,B01,BEF ADMIRALTY PR SCH,1.4427240945862385,103.80120224685577
10562.7555137295,34347.6836182997,24159,B08,AFT JOO KOON RD,1.326897776789671,103.67663560948495
8019.66241372935,33605.2149183005,25331,B03,CHUGOKU MARINE PAINTS,1.3201816229170575,103.65378511102575
25469.2170137297,47390.3822183013,58301,B06,3M BLDG,1.444856147978031,103.81057698638755
17262.4424137296,36310.3605183009,28299,B20,BLK 253,1.3446506055132927,103.73683511259196
21317.2409137292,47258.3496183008,46141,B04,BLK 32,1.4436614094183688,103.77326740931221
18845.9914137293,35420.3207182996,28679,B06,HITACHI ELEVATOR BLDG,1.3366019340981328,103.75106451861733
31593.5966137294,34116.806718301,60161,B15,ST. MICHAEL'S PL,1.3248145902705049,103.86560897878789
34585.8552137297,30859.9060183,91111,B01,CP B1,1.2953598456209785,103.89249533446522
36159.7732137293,32167.6389183011,92121,NIL,OPP THE HOLY FAMILY CH,1.30718613984703,103.90663800225995
6152.31551372912,30631.0277183,26221,NIL,OPP YLS STEEL,1.2932830048889756,103.63700820353668
28088.3623137297,38809.6648182999,54061,B15,BLK 244,1.3672553427558014,103.83411257553976
35824.6992137292,42520.8357183002,65201,NIL,OPP BLK 201A,1.4008167821124236,103.90362990239841
32662.9883137299,38672.9608183,63209,B12,TOHO GREEN,1.3660186733636182,103.87521873996167
32866.1853137296,37467.2523183003,63159,B02,HIGHLAND CTR,1.3551146459097794,103.87704440833315
36441.94821373,33018.2914183009,83151,B07,PARKWAY EAST HOSP,1.3148790584189314,103.90917370816337
33678.1523137297,33410.3301183004,81209,B06,GEYLANG METH PR SCH,1.3184251514420264,103.8843396992829
34433.8098137295,33697.8842182998,81109,B05,OPP CISCO CTR,1.3210255384718022,103.89112972858074
23897.09901373,45960.2685183007,47511,B03,BLK 554,1.4319225341395967,103.79645015817488
29156.6249137297,38011.3509183004,53371,B05,BLK 257,1.3600356542451366,103.84371162544186
28665.9152137293,40379.4605183005,55149,B10,BLK 622,1.381452006492579,103.83930232442772
28786.5239137299,28440.535918301,5631,B01,BLK 16,1.273480596561842,103.84038577778387
22136.6789137293,46805.9754183013,46199,B01,BLK 120,1.4395704867104353,103.7806309582458
12644.3300137296,36100.2878182996,27421,B01,BLK 701,1.3427487826321152,103.69533874744326
26597.8980137296,48661.4199183006,58139,B10,BEF ASSYAFAAH MQUE,1.456351030169522,103.8207192392783
33926.7548137298,31484.9832183011,91041,B11,ETONHOUSE PRE-SCH,1.3010129536065418,103.88657315258929
35820.1742137298,38342.5504183006,64131,B11,BEF KPE,1.3630298957246159,103.9035881313229
10700.6955137299,33628.5224182997,24639,B02,AFT BENOI RD,1.3203940400480627,103.67787547611353
28884.7280137297,28976.5523183011,5239,NIL,BEF PINNACLE /@ DUXTON,1.2783281385122254,103.84126819155966
32494.3305137297,41859.9117182996,67579,NIL,BEF JALAN KAYU,1.3948403354780006,103.87370371983107
36524.09791373,38833.1674183011,64159,B16,BEF GREENWICH DR,1.3674666628017045,103.90991349843704
26980.8142137295,47010.2757182997,58011,B21,OPP SEMBAWANG SHOP CTR,1.4414186987953377,103.82416019808144
33941.4539137296,39433.3349182997,64349,B10,BLK 502,1.3728949930635224,103.88670678290873
32399.4723137291,36793.3379183002,62131,B13,S'GOON STN EXIT H,1.3490200778059926,103.87285059164842
41802.8511137292,38219.2415183,76269,B03,OPP BLK 489A,1.3619125547620354,103.95734640485433
15691.0454137297,35201.5458183009,21599,B08,BLK 117,1.3346222949103732,103.72271562387539
27231.4750137292,30641.224518301,13051,B16,OPP VALLEY PT,1.2933828524963356,103.82641305426883
39887.8021137295,33633.6965183001,84081,B08,OPP BLK 40,1.3204434152482039,103.94013663589391
11409.16861373,39309.6608183011,31009,B41,CHOA CHU KANG RD END,1.371772454210656,103.6842383341391
11445.9227137296,32278.3981183004,23431,B11,SEMCO,1.3081844462079217,103.68457243080611
6108.51841372997,35690.2118183002,25431,B05,SUPER CONTINENTAL,1.3390361771006474,103.63661108518244
11141.6480137296,34459.9691183008,23481,B18,MOLEX,1.3279135695861743,103.68183719405067
19154.3041137299,37017.8101183008,43429,B07,BLK 240,1.351049138655,103.75383441759213
42126.6365137296,39016.711318301,78169,B01,OPP BLK 216,1.369124416876386,103.96025620623361
17919.3573137298,40491.8831182998,44469,B07,BLK 414,1.3824669845637751,103.74273647243515
20470.5577137293,35768.3706183005,42211,B04,HIGHGATE PK,1.3397500201310935,103.76566209238156
19670.30841373,34674.7683183011,28189,B02,AFT TOH TUCK LK,1.329859666648299,103.75847168272232
27353.6691137291,32903.7242182996,40209,B04,NOVOTEL MERCURE @ STEVENS,1.3138441055226484,103.8275109734039
10803.1430137297,33492.1030183006,23361,B03,OPP KEPPEL LOGISTICS,1.3191603734784982,103.67879609321896
22188.1254137298,31941.4439183008,19071,B06,OPP ACS INDEPENDENT,1.305141042779606,103.78109617134915
23270.4065137291,32071.5861183014,11369,B03,BUONA VISTA STN EXIT D,1.306318186984042,103.79082095078435
20436.6475137295,35750.7305183001,42219,B03,OPP HIGHGATE PK,1.339590480951859,103.76535739374395
10764.3370137298,32620.1200182997,23341,B07,AFT PIONEER RD,1.311274474291528,103.67844788862863
27915.6912137298,33457.6489183009,40119,B06A,BEF GOLDHILL AVE,1.3188536115945266,103.8325610210591
19739.9732137294,34056.630218301,28011,B21,BEF TOH TUCK AVE,1.324269468203274,103.75909782588069
4776.69351372961,30324.8800183013,26389,NIL,BEF TUAS STH AVE 5,1.2905133387494907,103.6246479568744
29451.1902137296,32340.5354183,40271,B03,OPP KK WOMEN & CHILD HOSP,1.3087507974962274,103.84635822140643
10511.35611373,31825.2548182998,23321,B11,BEF BENOI LANE,1.304085878287773,103.6761751868099
24956.9388137292,30840.5410182998,11149,B10,QUEENSTOWN STN EXIT B / C,1.2951852617536583,103.80597535744668
20787.2637137296,36661.8086182997,43631,B01,PPIS BT BATOK,1.3478300283016464,103.76850766860883
8131.81891372986,32867.2986182999,24609,B08,OPP PROGRESS GALVANIZING,1.3135082741698374,103.65479336560202
8353.03511372954,32919.7699183002,24691,B23,AFT TUAS RD,1.313982945927084,103.65678106043791
14503.9084137296,34246.6607183013,21481,B05,GRUNDFOS,1.325986165692126,103.71204895999787
20426.0034137294,30862.0044183005,17309,B14,WEST COAST VIEW,1.2953785977490169,103.76526295021779
21720.2323137298,35669.8169183005,42071,B01,PEI HWA PRESBY PRI SCH,1.3388590220735443,103.77689117321732
31735.4332137294,43100.5033183005,68089,NIL,AFT SELETAR A'SPACE RISE,1.4060599057832155,103.86688458323526
42963.4605137296,34832.5012183003,96331,B04,PREMIER,1.3312836013077602,103.96777355801
34343.9506137297,40317.9146183003,67621,B02,OPP BLK 558,1.3808947275088632,103.89032369185482
31768.3275137292,43078.3534182999,68081,NIL,BEF SELETAR A'SPACE RISE,1.4058595858012157,103.86718016322783
42191.62971373,35033.4798183013,96311,NIL,OPP YUSEN LOGISTICS,1.3331015467333815,103.96083833613862
42824.7883137297,35423.4217183013,96361,NIL,AFT AKZONOBEL,1.336627730373781,103.96652780112655
18068.12751373,33638.2734182999,20209,B02,BEF JURONG TOWN HALL RD,1.3204855033122493,103.74407554551964
21920.0013137292,48049.3112183008,47011,B01,BEF W'LANDS WATERFRONT PK,1.4508147130937339,103.77868363191808
7757.08011372946,33290.6803182997,26121,B03,BEF TUAS AMENITY CTR,1.317336924984975,103.65142589031166
23144.0944137294,32390.4918183014,11359,B02,OPP BLK 13,1.309202237287203,103.78968592738285
24704.5359137291,49903.3865182996,47141,B07,BEF SC AUTO,1.4675827616641013,103.80370527305512
22144.8976137294,33281.2866182998,12211,B03,BEF MT SINAI WK,1.3172580941930272,103.78070749645019
47052.3463137299,39399.8596183006,95161,B01,BEF CHANGI FERRY RD,1.372586688757435,104.00451725586903
8580.26701372955,34008.3200183008,25181,B03,MAN DIESEL,1.323827506800199,103.65882215727656
15270.6120137293,34786.3129182998,21549,B04,AUTOMOTIVE TECHNOLOGY,1.3308669093411458,103.71893796897787
29537.0249137292,33118.1202183012,50071,B02,BEF CARLISLE RD,1.3157829956950249,103.84712952599507
10915.4550137296,32504.8290183004,23241,B09,AFT BENOI RD,1.3102319110975431,103.6798058164783
9340.35081372969,32964.1826183014,24641,B02,W ATELIER,1.3143852120516986,103.66565251840316
35362.9724137299,34705.9832183011,71121,B06A,UBI STN EXIT B,1.3301422134838694,103.89947897940675
13181.8653137293,34607.5226183012,22271,B01,BEF KWONG MIN RD,1.3292490497591418,103.70016953988355
14145.4209137298,34283.1992183011,21321,B12,UTOC ENGRG,1.3263164452521388,103.70882774612987
7939.38431372959,34028.3186183013,25351,B01,HART ENGRG PTE LTD,1.3240079515924454,103.65306349798075
22820.1082137292,35186.1034182999,42041,B41,THE NEXUS,1.3344846990862258,103.7867742849808
17780.7603137298,33812.6924182996,20219,B04,OPP BLK 41,1.32206279040014,103.74149334621885
20727.1899137292,35747.8669183012,42221,B06,GOODLUCK GDN,1.33956465506496,103.76796808818067
8712.40561372973,32817.3219183013,24199,B04,JB IND PTE LTD,1.3130566741909662,103.6600102326868
5453.6592137292,33606.3193183001,26241,NIL,AFT TUAS STH AVE 2,1.3201898276334811,103.63072836116962
6036.10751372948,30124.9824183006,26429,NIL,BEF TUAS STH AVE 9,1.2887064548260039,103.63596438420102
15936.3913137298,35098.7436183002,21631,B05,BLK 115/ OPP JAPANESE GDN,1.3336926887088878,103.72492023429609
14268.7988137295,35640.1992183011,21359,B05,AFT ST KINETICS,1.338588699638414,103.70993575042283
21724.8000137294,36155.992018301,42109,B06,OPP BEAUTY WORLD CTR,1.3432558159057995,103.7769321160302
38422.00031373,35042.1724183001,84401,B04,OPP BLK 550,1.333181689994273,103.92696613935895
31240.9238137295,41300.5759183001,67019,B33,AFT BEGONIA RD,1.3897820711718614,103.86244080092119
19090.4964137292,40052.5101183001,44411,B03,BLK 108,1.378493836907156,103.7532601578402
35313.5948137296,41027.406518301,67171,B05,BLK 225A,1.3873108875878486,103.89903683894056
34347.6212137295,34159.0552182999,70251,B07,MACPHERSON STN EXIT C,1.3251962218292994,103.8903553743737
33907.4608137291,39442.0002183001,64341,B09,BEF BLK 683,1.3729733657479481,103.8864013324589
21481.5435137292,31275.5928183012,18321,B07,OPP UNIVERSITY HEALTH CTR,1.2991191823028063,103.77474734406763
17949.6540137297,40493.2608183008,44461,B08,BLK 352,1.3824794544104246,103.7430087102225
31367.99261373,37972.2538182996,66171,B01,BEF COOLING CL,1.3596819057666647,103.86358223404656
24084.27661373,48631.2890183013,47061,B18,AFT ATTAP VALLEY RD,1.4560782962478578,103.79813175295268
30699.4141137293,31557.0919183008,1559,B03,LANDMARK VILLAGE HOTEL,1.3016655273177453,103.85757404530527
31433.1882137293,33458.6321182996,60119,B03,OPP BOON KENG STN,1.3188623112290017,103.86416754970311
16940.8680137293,35717.3180183005,28271,B17,OPP BLK 114,1.3392872311593966,103.73394579095827
14392.3251137296,34300.2366183009,21499,B05,BEF JLN TUKANG,1.3264706364258023,103.7110463019662
19140.6058137296,46461.3075182997,49189,B01,AFT KRANJI RD,1.4364526521058691,103.75370846148185
29596.6870137295,37018.8390183002,53239,B03,Opp Bishan Stn,1.3510597099201938,103.8476658241813
15499.89011373,36818.2698183004,28611,B01,OPP BLK 461,1.3492432661388203,103.72099731999309
30517.3580137296,37875.1915183011,54369,B01,OPP BLK 4025,1.3588041931756698,103.85593870833674
27979.8478137292,30970.8029183,13071,B12,RIVA LODGE,1.2963634531514971,103.8331375030391
17540.7034137296,34351.4211183004,20089,B03,OPP CARRIER S'PORE,1.3269347743547624,103.73933612732047
24475.9306137292,32648.0796183012,11239,B10,FAIRLODGE,1.311531951036972,103.80165308673494
27956.4932137299,29832.8713183012,10149,B04,BLK 1,1.2860723995407835,103.83292765337657
30603.5596137298,31759.5820183009,1109,TMNL,QUEEN ST TER,1.3034967845035512,103.85671276586258
26276.9933137298,49280.3087183014,58149,B07,OPP SEMBAWANG SHIPYARD G 8,1.4619480168291896,103.81783553983692
34152.7659137296,32311.151018301,81181,B03,DAKOTA STN EXIT A / BLK 99,1.3084844766736907,103.88860412701152
40538.4097137293,39840.5569183007,77191,B13,BLK 500A,1.3765756850790782,103.94598525524422
31180.3034137292,33276.9056183007,60191,B04,BLK 7,1.3172188684527661,103.86189523054165
35246.9730137298,36525.443818301,71041,B11,OPP AIR FORCE MUSEUM,1.3465967868541884,103.8984370946622
9896.72741372976,30892.5101183001,24341,B06,OPP KEPPEL SHIPYARD,1.2956501446570714,103.67065302386868
42160.0034137294,39392.9574183002,78159,B03,OPP BLK 230,1.3725270277730695,103.96055621006879
26990.7951137293,28327.653218301,14029,B09,BLK 105,1.2724597185554047,103.82425051644947
15831.6080137296,35664.004118301,21651,B09,OPP CHINESE GDN,1.3388046529324675,103.7239784721826
17554.7476137299,33863.1589183006,20239,B06,AFT HASANAH MQUE,1.3225191145372457,103.7394624881365
28628.7566137295,37730.3564183004,53199,B08,BLK 22A CP,1.3574944559496362,103.83896837069501
21407.7455137298,46705.9779183008,46019,B07,AFT W'LANDS CTR RD,1.4386659842545033,103.77408081104372
24328.6468137298,30414.6290183011,11031,B03,OPP QUEEN'S CL,1.2913333963197324,103.80032993222808
23575.2133137295,46950.1091182996,46421,B01,EVERGREEN SEC SCH,1.4408742430778063,103.7935575583975
29145.2496137293,45269.2797183003,59451,B04,BET BLKS 349/350,1.4256737568436193,103.84360969511097
26233.2157137292,31353.3241183013,13039,B07,BEF CHATSWORTH RD,1.2998227900004176,103.81744322843204
20126.5296137296,39793.9800183009,44019,B22,THE LINEAR,1.3761560816496816,103.76256973949876
36084.8261137297,32948.9898183011,82181,B05,FLORA EAST,1.3142524157440358,103.90596477105218
12245.2150137294,33070.0528183002,23271,B03,AFT BENOI SECTOR,1.3153442881268564,103.69175402950603
29745.7530137291,41594.3708183002,55051,B42,OPP ST ELECTRONICS,1.3924391749051985,103.84900554590095
21594.37531373,34303.4406183008,12089,B08,OPP MAJU CAMP,1.3265019788138275,103.77576056136546
22139.4065137291,45699.2714183014,46621,B06,BLK 335,1.4295618613536476,103.78065569727082
37367.6361137293,33214.4242183007,83181,B06,AFT BETHESDA FRANKEL CH,1.3166525440556294,103.91749153086907
29195.68451373,34945.9105182998,52131,B12,BLK 163,1.332312899525413,103.84406248082698
31168.2635137299,39701.2131182998,54591,B06,OPP BLK 5060,1.3753180165360874,103.86178771943841
16642.2101137294,36225.6677183006,28359,B18,BLK 350,1.3438844470481488,103.7312619868374
34639.1351137292,37994.1500183009,63079,B15,BLK 248,1.3598793764313157,103.89297562329416
23152.7963137291,30101.1790183,18279,NIL,OPP BLK 85,1.288498505306341,103.78976447270054
20704.1570137292,41017.6600183006,44619,B01,BLK 506,1.3872227474226988,103.76775983462457
31060.5571137294,43014.9788183011,68121,B06,BEF  WEST CAMP ROAD,1.4052865328458757,103.8608202461542
30442.6363137299,45422.1272183005,68171,B12,BEF YISHUN AVE 8,1.4270559722203577,103.85526791548399
30474.7564137299,45419.7096183002,68179,B11,YISHUN AVE 8,1.427034105533986,103.85555654394192
42823.53101373,35171.2095183004,96371,NIL,STANDARD CHARTERED BANK,1.3343468194811638,103.96651638080901
31549.9651137292,42922.785918301,68109,B03,OPP ROLLS ROYCE PTE LTD,1.404452717321574,103.86521797497413
32932.6861137291,37095.5223182999,62051,B15,AFT JLN CHERMAT,1.3517528421731717,103.87764189999744
29512.5200137291,30369.7615182996,4219,B02,OPP CLARKE QUAY,1.2909278095439263,103.84690920397321
29529.4466137299,30316.633518301,4211,B01,CLARKE QUAY,1.290447337768232,103.84706129397183
38528.7106137294,36843.9492183011,75251,B02,OPP TROPICA CONDO,1.3494762605212145,103.92792561649351
34879.7548137298,35634.7707183007,71069,B01,AFT AIRPORT RD,1.33854194675131,103.89513721202964
34876.5339137297,35684.4615183007,71061,B02,BEF AIRPORT RD,1.338991333187013,103.89510828161235
32529.6060137292,38484.4890183005,63191,B09,AFT S'GOON NTH AVE 1,1.3643142228003595,103.87402017969767
18558.0225137295,42777.9276183005,45419,NIL,BLK 669,1.4031413411331812,103.74847461256823
36276.4950137297,42340.1760183014,65241,"NIL NIL",BLK 196C,1.3991828360183347,103.9076896035673
17953.7713137297,40036.6660182998,44571,B02,BLK 297D,1.3783501810467922,103.74304586296117
27511.0330137294,29451.0438183006,10121,UNK,BLK 126 CP,1.2826192818080806,103.82892502069771
