X,Y,BUS_STOP_N,BUS_ROOF_N,LOC_DESC,latitude,longitude
30834.6660137298,36188.6980183013,52061,B08,BCA ACAD,,
38091.9121137299,31933.6014182996,93171,B15,OPP CP D3,,
38055.4415137293,31907.5945183001,93179,B20,CP D3,,
29834.8260137299,35888.8200183008,52441,B02,BLK 202,,
30291.2760137292,35788.3810182996,52539,B09,BLK 210 MKT/FC,,
30671.4080137294,35947.969018301,52529,B08,BEF BLK 221,,
30821.5660137292,36139.4140183013,52069,B07,COMFORTDELGRO CORP LTD,,
30187.9900137298,35765.3380183,52361,B09,BLK 1,,
30369.7670137295,36185.8630183004,52051,B10,BLK 147,,
30565.4510137299,36133.151018301,52059,B09,BLK 219,,
30155.0630137296,35636.901018301,52359,B08,BLK 52,,
30206.6490137298,35630.0620183013,52351,B07,BLK 2,,
39467.5378137296,37004.4581183009,76041,B01,BLK 842C,,
32313.27881373,35289.4495183006,61111,NIL,BLK 114B,,
38694.6009137295,38716.0619182996,74051,B01,TAMPINES DORMITORY,,
38663.2742137294,38680.0785183012,74059,B02,OPP TAMPINES DORMITORY,,
38300.3120137295,38795.3795183003,74039,B34,AFT TAMPINES IND AVE 2,,
38285.7645137291,38848.8480182998,74031,B33,BEF TAMPINES LK,,
39785.5117137292,37528.3808182999,75129,B05,DARUL GHUFRAN MQUE,,
39891.5398137299,37113.069918301,76119,B05,OPP BLK 945,,
40055.1866137292,37237.4472183008,76059,B04,OPP OUR TAMPINES HUB,,
40017.3863137299,37250.1311183013,76051,B03,OUR TAMPINES HUB,,
39905.1974137295,37074.2501183003,76111,B06,BLK 945,,
34154.9502137294,41795.1702183001,67389,B14,BLK 317B,,
36177.8639137298,41086.9617183004,67531,NIL,BLK 158C,,
36154.39941373,41077.5537183005,67539,NIL,BLK 122C,,
32104.55021373,35379.2998182997,61021,B05,AFT WOODLEIGH PK,,
22372.1613137294,31677.4731182996,19081,B04,OPP ACS BOARDING SCH,,
32183.0958137298,35688.8170183003,61039,B08,WOODLEIGH STN EXIT A,,
36391.0464137299,43310.0746183004,65109,B22,BEF PUNGGOL DR,,
18176.2088137297,40420.0397183001,44481,B03,BLK 223,,
28634.37091373,29240.4512182996,6011,B01,,,
22691.72401373,33396.3127183001,11299,B18,OPP COLD STORAGE JELITA,,
18559.1769137299,40264.1293183006,44479,B02,BLK 206,,
28770.3920137295,29184.5737183001,5069,B09A,,,
28625.0366137298,31401.8489183001,8121,B01,SOMERSET STN,,
21465.7593137296,45645.7997182999,45599,UNK,OPP FUCHUN CC,,
28839.8481137296,29327.8804183006,5012,B10,,,
28513.6020137295,45764.2668182999,59161,B06,OPP BLK 201,,
18153.7772137299,40725.7531183008,44539,B02,LOT 1 / CHOA CHU KANG STN,,
18272.8692137292,41071.0519182999,44541,B03,NORTHVALE CONDO,,
18209.7954137297,40418.9370183013,44489,B04,BLK 220,,
36399.3796137292,43267.3924183007,65101,B21,AFT PUNGGOL DR,,
32133.4621137297,35629.0223182999,61031,B07,WOODLEIGH STN EXIT B,,
28861.9712137291,29293.3290183004,5019,B09,,,
35159.0903137298,43592.3315182999,65459,B06,OPP BLK 322 CP,,
15325.8399137296,35211.5406183004,21271,B05A,OPP ASSYAKIRIN MQUE,,
40710.7232137294,36393.9036183003,76339,B03,OPP TAMPINES CHANGKAT CC,,
43705.7862137295,38071.1661182996,97321,B01,AFT COMPASS GREEN,,
6284.51121372916,35659.4844183009,25499,B06,SUPER CONTINENTAL,,
33452.7879137294,40753.7680182997,66601,B06,BLK 991A,,
33329.3487137295,40697.0263183005,66571,NIL,OPP BLK 998B,,
33429.8486137297,40784.3381182998,66609,B05,OPP BLK 991A,,
27672.5144137293,48197.0436183009,58069,B32,OPP DURBAN RD,,
22899.1086137295,30980.069918301,18069,B04,OPP BLK 71,,
22894.1349137295,31012.0113182999,18061,B05,BLK 71,,
19199.7006137297,36493.7834182996,43731,B02,OPP BLK 217,,
19386.59461373,36264.5163183007,43141,NIL,OPP BLK 291A,,
19397.3501137299,36240.2055182997,43149,NIL,BLK 291A,,
33250.8390137292,34330.0360183008,70029,B10,CANOSSA CATHOLIC PR,,
12999.1804137295,33828.9675182998,22031,B18,BEF PIONEER CIRCUS,,
33404.5608137297,34171.7732183002,70241,B03,AFT GRACE BAPTIST CH,,
24596.6404137295,46822.0490183011,47599,NIL,BLK 683A,,
24713.4998137299,46767.4662183002,47641,B01,BLK 681A,,
36455.3761137296,42934.3461183012,65301,NIL,DAMAI STN EXIT B,,
33358.8957137298,33935.0927183013,70019,B08,BLK 125,,
33324.9660137296,33931.0870182998,70011,B07,Oppo Blk 125,,
32477.3063137298,43697.2143182997,68209,B09,OPP SELETAR CAMP,,
33957.7241137298,33988.1425183006,70211,B01,BLK 90,,
8131.40711372998,32838.8612182997,24601,B07,PROGRESS GALVANIZING,,
35338.8540137298,40493.7586183008,67169,B11,BLK 101,,
27644.64561373,47578.4243183006,58619,NIL,OPP BLK 115C,,
27132.17411373,28513.098418301,14381,B02,BLK 109,,
25168.0724137295,28383.2085183002,14499,B04,TELOK BLANGAH MKT/FC,,
28102.3060137294,47479.8661183007,58621,NIL,NIL,,
25445.9944137298,28375.5605183002,14359,B01,BLK 50,,
17941.9196137292,39604.9279183,44181,B02,BLK 802B,,
30503.1144137299,31035.9272183012,1631,B01,AFT BEACH RD,,
17927.1578137297,39590.5960183013,44189,B01,BLK 803,,
22675.1199137298,29111.1334183011,15221,B13,AFT STH BUONA VISTA RD,,
27750.4128137296,47750.0221183002,58601,NIL,BLK 108A,,
33177.9728137292,33241.8849183004,80249,B01,BLK 49 MKT/FC,,
24847.9961137297,31202.1131183002,11489,B08,BLK 30,,
27625.5956137292,47554.6646183003,58611,NIL,BLK 115C,,
25402.0744137298,28353.0635183007,14351,B02,AFT BLK 48,,
24648.1394137293,31327.7306182999,11471,B12,OPP THE FISHERMAN CH,,
28701.4668137291,35962.1413183007,51089,B01,MARYMOUNT CONVENT SCH,,
41772.2219137298,35932.4540183004,96299,B04,OPP BLK 222,,
32031.3146137297,34338.6732183006,60079,B01,"BEF BENDEMEER RD
",,
24385.2952137291,48482.5295183007,46711,B03,BEF W’LANDS IND PK E3,,
21763.3353137299,46278.7059183009,46561,B04,OPP BLK 178,,
21609.0250137299,46280.9958183002,46571,B06,OPP BLK 154,,
21782.6935137296,46269.1991183013,46569,B03,BLK 178,,
15309.6197137292,36450.2843183,28421,B04,BLK 517,,
17588.51731373,40130.6381183006,44519,B04,BLK 408,,
32014.7039137296,38403.2607183009,66139,B03,OPP TRINITY METH CH,,
31609.7120137298,32936.1780182999,60051,B02,OPP KALLANG PL,,
34447.94221373,42818.4139182996,65541,B01,BLK 228B,,
41978.9586137291,37808.8872183003,76241,B13,Blk 497D,,
26300.8032137295,42149.5467183013,56091,B35,BEF SPRINGLEAF RD,,
26196.1226137299,42456.4744183011,57011,B37,UPP THOMSON ROAD,,
15048.3663137294,33007.4678183012,21121,B11,SPC SVC STN,,
31232.5199137293,32176.538118301,1311,B01,LAVENDER STN EXIT B,,
26221.3665137291,42518.2298183013,57019,B38,SPRINGLEAF NATURE PK,,
42029.8640137296,37816.8253183011,76249,B14,Blk 370,,
28898.4044137299,33294.4565182999,50061,B03,OPP HOTEL ROYAL,,
29051.1882137293,44446.8982183002,59711,B04A,BLK 672C,,
30981.6006137291,33348.9407183006,60101,B09,KWONG WAI SHIU HOSP,,
26356.3556137299,42116.6460183002,56099,B36,AFT SPRINGLEAF RD,,
43784.3622137299,37546.6720183007,97331,B05,BEF CHANGI PRISON CPLX,,
20606.0246137297,32798.3959183004,17169,B14,BLK 329,,
20596.2405137299,32745.1114183012,17161,B13,BLK 455,,
22344.3585137296,33536.5034183003,12029,B20,OPP MOONBEAM WALK,,
20295.4135137293,33342.2777183,17189,B18,BLK 317,,
20771.9239137294,33279.5750182997,17229,B01,BLK 335,,
35126.1054137293,41904.6007183008,67431,B03,OPP BLK 291A,,
18960.1183137298,36732.6875183005,43701,B05,BLK 225,,
18952.0235137297,36751.8282182999,43709,B06,BLK 644,,
17268.6833137292,37558.4258182999,43759,B13,BLK 443D,,
34594.8577137291,40933.8232183009,67339,B06,OPP BLK 200B,,
34390.0002137292,40806.1588183008,67469,B01A,BEF SENGKANG EAST AVE,,
40552.9540137295,37312.1290183011,76141,B09,TAMPINES STN/INT,,
40461.9591137292,37631.1254182998,76199,B04,BLK 503,,
23940.8015137296,28584.3611182999,15169,B06,"HARBOURSIDE BLDG 2

",,
24411.98111373,48496.9607183002,46719,B04,AFT W’LANDS IND PK E3,,
6881.69401372969,34969.3260182999,25819,B02A,"AFT TUAS AVE 7
",,
22688.0044137295,30373.9835183006,15181,B01,OPP ASCENT,,
22852.7164137298,30369.9775182996,18241,B03,OPP DNV GL TECHNOLOGY CTR,,
32157.4607137293,40051.0735183004,66459,B05,"OPP ANG MO KIO LINEAR PK
",,
27653.3783137295,45040.7054182999,59541,B06,SREE MAHA MARIAMMAN TP,,
24414.9544137297,32611.9555182997,11231,B09,AFT HYLL ON HOLLAND,,
32224.1941137295,40092.4927182999,66461,B04,ANG MO KIO LINEAR PK,,
28928.8067137292,35608.6201183014,52219,B05,BEF CALDECOTT STN EXIT 3,,
33911.8597137295,35006.4238183014,70149,B12,BEF BLK 82,,
10779.6034137299,36984.9300183002,27041,NIL,NIE CP 7,,
28735.22781373,35387.7443183009,52551,UNK,CALDECOTT STN EXIT 4,,
22605.6374137299,30551.2525183,15139,B01,KENT RIDGE STN EXIT B,,
34423.4682137296,42821.8800183013,65549,B02,OPP BLK 228B,,
11383.0892137298,36898.8176183011,27061,NIL,"SCH OF ADM
",,
34392.9509137291,34148.1310182996,70259,B06,MACPHERSON STN EXIT B,,
34855.4151137294,33296.3266183008,82011,B15,AFT PAYA LEBAR QUARTER,,
23916.0763137294,28550.8343183007,15161,B05,OPP HARBOURSIDE BLDG 2,,
11570.1864137296,37075.8017183002,27209,NIL,"HALLS 8 & 9
",,
21734.9382137293,35922.3301183004,42259,B02A,AFT UPP BT TIMAH RD,,
11611.5324137295,37551.4911183007,27011,NIL,HALL 11 BLK 55,,
33233.1600137297,34290.8290183004,70021,B09,OPP CANOSSA CATHOLIC PR,,
28699.9327137293,35417.4174183011,52559,B03,CALDECOTT STN EXIT 1,,
32264.2754137293,39932.313318301,66519,B01,ANG MO KIO TECHLINK,,
36965.9653137298,42381.3229182996,65411,B02,HORIZON PR SCH,,
35173.02441373,40641.1487183012,67211,B09,RANGGUNG STN EXIT A,,
28246.9905137299,40448.8538183011,55011,B50,BEF LENTOR STN EXIT 5,,
23127.5456137294,33612.8965183012,11319,B11,OPP HSE NO. 516,,
28370.30621373,40776.6432183012,55341,B01,LENTOR STN EXIT 3,,
19753.0253137294,36529.8580182996,43199,B04,CH OF ST MARY,,
32945.0019137291,41494.9144183006,67481,B04,FERNVALE STN / BLK 439A,,
28357.5049137296,40745.3412183002,55349,B02,LENTOR STN EXIT 5,,
28299.1380137298,40452.8510183003,55019,B49,AFT LENTOR STN EXIT 4,,
25318.3668137295,30121.1703182999,10599,B01-TMNL,OPP BLK 36,,
33233.8793137297,41569.1944182999,67471,B02,LAYAR STN EXIT B,,
26326.9744137293,29309.4185183011,10331,B06,BEF BT MERAH CTRL,,
36212.72401373,41534.2009183001,67671,NIL,BLK 156A CP,,
26078.3129137298,47392.2923183013,58289,B04,OPP SEMBAWANG SEC SCH,,
14575.6737137297,36961.1918183006,21161,B17,BLK 216B,,
14591.9598137299,36976.8869183008,21169,B18,OPP BLK 216B,,
27153.5803137291,33502.9871183001,40229,B08,BEF STEVENS STN EXIT 2,,
27189.3060137294,33599.8933183011,40081,B17,STEVENS STN EXIT 1,,
27216.4143137299,33880.6127183009,40239,B07,BEF STEVENS STN EXIT 4,,
26442.9121137299,32140.7367183007,13019,B04,NAPIER STN EXIT 1,,
27628.3418137291,31619.1262183003,13199,B02,AFT ORCHARD STN EXIT 12,,
27124.08311373,33484.6678183004,40221,B07,STEVENS STN EXIT 3,,
27347.2301137298,33640.3107182998,40089,B10,AFT STEVENS STN EXIT 5,,
26434.4618137293,32090.1150183007,13011,B03,NAPIER STN EXIT 2,,
28594.08201373,29056.3309183009,10018,B12,OUTRAM PK STN EXIT 6 / SGH,,
27620.9516137298,31675.8278183006,13191,B01,OPP ORCHARD STN EXIT 12,,
13729.1629137294,37264.2496183012,27461,B04,OPP BLK 276B,,
13702.2146137292,37248.9825183004,27469,B03,BLK 276B,,
28311.2700137291,36036.9176183008,51071,B21,MACRITCHIE RESERVOIR,,
28306.0642137295,35984.2204183005,51079,B24,OPP MACRITCHIE RESVR,,
28282.5359137291,36033.9278183002,51071,B21,MACRITCHIE RESERVOIR,,
34050.0212137299,37897.6754183006,63231,B03,BET BLKS 210/211,,
34059.2984137293,37885.1070183013,63239,B04,OPP BLK 211,,
26289.3622137299,30019.3003183007,10481,B02,OPP BLK 73,,
29953.26401373,39057.7810183,54261,B15,AFT ANG MO KIO STN EXIT A,,
20886.4172137296,47182.0503183007,46069,B07,WOODLANDS TRAIN CHECKPT,,
15858.1632137299,34296.0259183012,21779,B02,AFT YUAN CHING RD,,
11588.4374137297,32778.6288182996,23261,B05,OPP EXXON MOBIL,,
21867.0012137294,35373.6686183009,42141,B01,BEF DUNEARN RD,,
18409.5301137296,31447.3142183013,29119,B01,COMFORTDELGRO ENGRG,,
28560.1077137291,32736.3798182998,40189,B02,NEWTON STN EXIT B,,
9941.62411372922,34220.2617183011,24489,B05,AFT JOON KOON WAY,,
29611.9584137294,32525.3956183009,40101,B01,KK WOMEN & CHILD HOSP,,
10370.2555137295,32745.5156183001,24289,B16,OPP KEPPEL T&T,,
19543.7860137299,34870.9008183014,28709,B02,BEF OLD TOH TUCK RD,,
22588.8959137294,35329.6357183009,42049,B36,HUA GUAN GDNS,,
13915.0293137291,35036.4570183009,22439,B01,AFT FOUR LEAVES,,
11461.5539137293,31873.4877183009,23429,B10,OPP EMAS MARINE BASE,,
19887.2934137294,35711.7857183013,42319,B01,BURGUNDY HILL,,
11886.3141137296,34101.4417183008,23119,B05,AFT FOURTH LOK YANG RD,,
25618.5711137298,49138.1494183,58369,NIL,BEF ACACIA HOME,,
9696.34121372923,33025.8280183002,24651,B04,METALL-TREAT IND,,
47078.12201373,39381.209118301,95169,B02,AFT CHANGI FERRY RD,,
7260.33931372967,33285.4825183004,26021,B03,BEF TUAS AVE 13,,
20964.14451373,35826.6328183003,42239,B07,AFT JLN JURONG KECHIL,,
12792.75141373,34271.9433182999,22169,B02,AFT INTL RD,,
21538.1343137296,35806.4336182997,42151,B01,BEAUTY WORLD STN EXIT C,,
25078.3466137294,47762.6088183001,46891,B03,JORDON FOOD IND,,
24162.0755137298,48872.563318301,47179,B01,COMFORTDELGRO ENGRG,,
24777.5490137292,32811.1131183002,11099,B10,OPP LEEDON GREEN,,
31578.12641373,31994.0668183006,1349,B02,OPP BLK 4,,
30516.7593137296,38321.7083183005,54379,B04,BLK 475,,
21437.20481373,39783.6982183009,44261,B02,BLK 270,,
34545.5470137298,33407.4645183012,81111,B02,PAYA LEBAR STN EXIT B,,
29955.0161137292,34497.2040183004,52401,B03,BLK 102,,
31123.5986137297,33054.8969183005,60099,B01,BEF LAVENDER ST,,
36828.9829137297,32249.7364183012,92301,B02,BEF ST. PATRICK'S RD,,
13280.1853137296,37189.6293183006,27101,B14,OPP WESTWOOD SEC SCH,,
30295.9643137297,36861.3628183007,53279,B04,KUO CHUAN PRESBY SCH,,
13093.5400137296,36392.7100183014,27331,B02,WEST GROVE PR SCH,,
42050.1090137297,40025.8225183003,78251,NIL,LIGHTHOUSE,,
42036.41641373,40003.9759183004,78259,NIL,OPP LIGHTHOUSE,,
32412.3653137293,41240.5722183008,67281,B02,BLK 403A,,
19262.3100137291,33694.9280182999,20039,B19,OPP THE INFINITI,,
17459.2579137292,35619.2879183013,28079,B12,BLK 210,,
31681.5058137299,34607.4421183001,60081,B02,ST. ANDREW'S VILLAGE,,
22588.6480137296,30578.4141183011,15131,B02,KENT RIDGE STN,,
29978.4030137295,39027.4704183005,54269,B16,OPP ANG MO KIO STN,,
18765.8814137299,38593.3036183007,43641,B04,OPP HOMETEAMNS,,
36636.0808137292,42361.0637183003,65279,B07,BET BLK 187/188,,
23671.3871137295,32776.7359183002,11269,B12,OPP HOLLAND VILLAGE,,
23669.9485137295,32729.1380183008,11261,B11,HOLLAND VILLAGE,,
15543.9180137292,35998.4600183014,21661,B11,YUAN CHING SEC SCH,,
32572.9498137292,40107.8658183012,66471,B02,BEF YIO CHU KANG RD,,
32572.6751137292,40069.1601183005,66479,B01,AFT YIO CHU KANG RD,,
20547.6562137296,46728.4784182999,46051,B39,BEF BKE,,
26795.4842137294,48274.938318301,58489,B01,WELLINGTON PR SCH,,
18274.4943137299,34166.4252183009,28229,B06,GERMAN CTR,,
21506.55731373,31272.9270182997,18329,B08,UNIVERSITY HEALTH CTR,,
28855.1703137299,28320.3082183003,5649,B01,OPP CUSTOMS PORT BR HQ,,
39764.3244137298,37559.5717182998,75121,B06,OPP DARUL GHUFRAN MQUE,,
30413.2623137292,30735.6703182999,1619,B02,ESPLANADE STN EXIT F,,
28144.9320137296,28746.9210183006,10049,B03,OPP KG BAHRU TER,,
28218.7890137294,28728.2609183006,10041,B02,BEF KG BAHRU TER,,
10811.8304137299,32780.1411183011,23449,B06A,AFT BENOI PL,,
22909.5328137297,45838.6407182999,46221,B02,OPP CASABLANCA,,
22854.9066137299,45772.1679183003,46229,B01,CASABLANCA,,
19883.0334137296,40309.7000182997,44041,B01,JUNCTION 10,,
10773.6310137296,32825.1220183,23441,B05A,BEF BENOI PL,,
21076.8620137293,36701.5780183002,43019,B04,SPRINGDALE CONDO,,
29261.8964137295,30547.6204183009,4339,B04,FORT CANNING STN EXIT B,,
14307.6142137293,35131.3633182999,21261,B02,AFT CHIN BEE AVE,,
46066.8917137291,39397.7608183008,95041,B01,CIAS CARGO TERS,,
20873.8407137292,36212.8669183012,42181,B07,OPP THE HILLFORD,,
24729.3602137296,44176.0230183005,48061,B12,BEF MANDAI  AVE,,
19640.6489137299,34691.8754182998,28181,B01,BEF TOH TUCK LK,,
21394.4592137299,32368.1944182999,19051,B10,NEW TOWN SEC SCH,,
25248.8746137293,49739.7219182998,47109,B02,MAXSTEEL ENTERPRISE,,
5584.70161372982,34349.4138182998,26201,B13,OPP MSD,,
35842.1712137293,42478.8030182999,65209,NIL,AFT PUNGGOL RD,,
7491.68221372925,34024.3005183004,25371,B01,AFT TUAS AVE 4,,
6786.82921372913,33021.8998183012,26049,B07,DAMEN SHIPYARD,,
35588.3809137298,34833.7744183,71131,B08,AUTOMOBILE MEGAMART,,
24422.9047137294,47924.3777182996,46481,B02,AFT W'LANDS IND PK E6,,
18455.22071373,33958.460218301,20059,B21,OPP CYCLE & CARRIAGE,,
36742.5038137296,34934.8062183,72071,B05,BLK 133,,
17249.4631137298,33762.7092183009,20249,B01,BLK 54,,
25644.7232137294,29293.0985183008,14191,B01,BLK 105 CP,,
40052.5131137297,38930.6507182997,75541,NIL,OPP BLK 648A,,
31976.0748137292,36910.8510183003,66411,B06,BLK 326,,
17216.8538137292,33722.2167183012,20241,B02,OPP BLK 54,,
22844.4843137292,29317.5118183009,15071,B12,OPP LOR SARHAD,,
34276.8639137298,41476.6765183005,67589,NIL,BLK 314D,,
15923.7090137294,34794.2080183011,21751,B03,JURONG SEC SCH,,
20783.9994137296,30346.3130182996,17291,B09,WEST COAST PK,,
29752.5388137298,31280.3421183005,8079,B01,SCH OF THE ARTS,,
29616.7008137293,45959.9974183012,59809,NIL,OPP BLK 382C,,
24937.4109137291,43725.6658183001,48071,B10,MANDAI CREMATORIUM,,
34782.05021373,41069.8324183002,67611,B03,BLK 204C,,
40051.1137137292,38657.8068183009,75569,NIL,BLK 636C,,
32462.8485137299,34523.8461183012,70361,B01,BEF GENTING LK,,
33322.1978137298,39539.535918301,64519,B03,BLK 943,,
30594.3400137294,39234.838518301,54581,B09,BLK 574,,
39378.4564137291,34192.2966182996,84199,NIL,OPP BLK 220 CP,,
40246.5221137293,38418.2790182997,75571,NIL,BLK 637B,,
40216.8093137294,38410.2489183005,75579,NIL,BLK 630B,,
39668.2269137297,33608.9277183004,84141,B06A,OPP LION HOME FOR ELDERS,,
40216.7667137291,38728.0985183008,75559,NIL,BLK 646B,,
43535.8045137292,37181.9590183012,97311,B03,ZUELLIG PHARMA,,
32606.4562137295,41422.0125182997,67491,B06,OPP FERNVALE PRI SCH,,
32621.8765137298,37352.9979183003,63141,B01,BLK 209,,
36497.5707137296,32077.3530183006,92279,B01,D' ECOSIA,,
15780.3540137298,34928.7714183014,21589,B06,OPP BLK 65,,
26176.0842137299,47059.4110183008,58571,NIL,BEF SEMBAWANG AVE,,
42228.7867137296,38706.5265183002,78051,B03,BLK 197,,
10017.4473137297,32333.379118301,23229,B14,OPP GUL WAY,,
26180.9525137292,47011.785918301,58579,NIL,AFT SEMBAWANG AVE,,
39155.9593137298,38033.3466183003,75281,B13,BLK 742A,,
42444.9106137296,36522.7845182996,96069,B14,MERA TERR P/G,,
19518.4276137296,40870.6711183004,44069,B06,AFT KJE SLIP RD,,
35403.0675137294,44131.2941183001,65641,NIL,MARINA COUNTRY CLUB,,
38138.3647137294,32336.3592183013,93021,B13,OPP MANDARIN GDNS,,
26136.3715137299,48469.2605183013,58411,NIL,Blk 404A CP,,
32319.7530137291,39041.660918301,66301,B06,BLK 152,,
32362.3654137291,34436.5045183003,70359,B01,AFT KALLANG SECTOR,,
16716.5388137298,36468.4156183004,28469,B08,BLK 316,,
15390.6151137296,37244.4963183012,28551,B06,BLK 560A,,
21382.8228137298,47250.2862183005,46149,B05,BLK 203,,
36762.1484137299,34918.5467183013,72079,B06,BLK 609,,
30090.9177137297,45474.1482183002,59811,NIL,Blk 477B,,
36369.8966137292,44434.4411183,65681,NIL,BEF NORTHSHORE CRES,,
27925.9069137294,33368.6681182999,40111,B13,FERREL RESIDENCES,,
30254.2339137299,45303.6034182999,59791,NIL,BLK 471A,,
27700.1071137292,48539.9457182996,58209,B01,AFT PAKISTAN RD,,
24146.4783137292,31638.8939183,11169,B06,C'WEALTH STN EXIT B / C,,
22604.8964137295,29908.7115183007,15111,B06,SCI PK 2 / THE GALEN,,
35480.3476137295,33304.7849183008,82229,B99,KG UBI CC,,
36850.04251373,39571.4182182997,64179,B20,BEF BUANGKOK EAST DR,,
17621.2113137292,41466.7032182999,45251,B13,OPP KRANJI SEC SCH,,
37907.5885137292,32657.6900183,93069,B14,AFT SIGLAP RD,,
17754.9606137294,40014.4539183006,44569,B03,BLK 295,,
9810.57761372998,34261.4509183001,24129,B01,OPP YEOW SAN PTE LTD,,
5695.65231372975,34622.3091183007,25461,B11,AFT TUAS WEST AVE,,
26428.9397137295,28677.7949183006,14271,B04,AL-AMIN MQUE,,
12923.8005137295,32974.0284183007,22059,B02,AFT BUROH ST,,
42368.3705137298,38885.246418301,78211,B02,BLK 204,,
20690.3768137293,47353.7452183012,46101,B45,W'LANDS CHECKPT,,
36025.5614137296,41986.8163182996,65199,B02,AFT PUNGGOL RD,,
19585.9660137296,33332.7140183002,20029,B17,OPP NEWEST,,
34808.8209137293,34453.3492182996,71159,B03,BLK 3026,,
44789.7206137292,41520.5139183011,99111,B02,CHANGI GOLF CLUB,,
23699.0119137298,46510.8990183007,46671,B03,BEF 888 PLAZA,,
31705.7966137296,37423.5599183012,66039,B06,BLK 307,,
40126.3516137293,34235.3515183013,84061,B11,THE TANAMERA CONDO,,
34691.5081137298,41575.9491183013,67441,B04,SENGKANG COMMUNITY HUB,,
34466.5978137292,39815.3051183,64369,B06,BLK 532,,
33200.0371137299,31915.1996183004,80189,B04,OPP KALLANG SQUASH CTR,,
27911.6067137299,41875.7805183008,55271,B07,AFT LENTOR FLYOVER,,
15837.9930137293,36336.6661182996,28371,B21,BEF JURONG WEST ST 51,,
12268.9039137298,36233.4674183,27329,B14,BLK 840,,
31954.6403137296,41325.3011183012,67089,B02,BEF FERNVALE LANE,,
18408.5400137296,38898.0730183013,44171,B06,BEF BT BATOK WEST AVE 5,,
18715.0429137293,39184.3733182997,44161,B04,AFT BT BATOK WEST AVE 5,,
18740.8610137291,39155.3610183001,44169,B03,BEF BT BATOK WEST AVE 5,,
10014.02771373,32720.2459183,24299,B14,AFT GUL WAY,,
45941.6632137299,39363.1987183001,95039,B02,AIRFREIGHT TER BLDG,,
10712.18011373,34421.8393182997,23499,B02,JOO KOON STN EXIT A,,
7723.76311372966,34133.2338183001,25361,B02,YAN SAN METALS PTE LTD,,
